user_id,product,signup_date,plan_type,country,platform,signup_source,ab_variant,segment,activated,d7_retained,d30_retained
u_007308,Claude,2025-12-10,free,US,web,organic_search,treatment,task_triager,False,False,False
u_007309,ChatGPT,2025-11-22,pro,US,web,social_media,control,casual_explorer,True,False,False
u_007310,Claude,2026-02-24,free,US,ios,app_store,treatment,casual_explorer,True,False,False
u_007311,ChatGPT,2025-11-13,pro,SG,web,organic_search,control,task_triager,True,False,False
u_007312,Gemini,2025-11-20,pro,IN,ios,direct,treatment,casual_explorer,True,False,False
u_007313,Grok,2026-02-16,free,DE,ios,paid_ad,treatment,power_user,True,True,False
u_007314,ChatGPT,2025-12-30,free,US,web,direct,treatment,task_triager,True,True,False
u_007315,Gemini,2026-02-18,free,US,ios,paid_ad,control,task_triager,False,False,False
u_007316,Gemini,2026-02-11,pro,DE,web,organic_search,control,power_user,True,False,False
u_007317,Claude,2026-01-25,free,GB,web,app_store,control,casual_explorer,True,False,False
u_007318,ChatGPT,2026-02-10,free,DE,android,social_media,treatment,casual_explorer,True,True,False
u_007319,ChatGPT,2025-11-22,free,IN,web,paid_ad,treatment,task_triager,True,True,False
u_007320,ChatGPT,2026-01-21,free,SG,web,referral,control,casual_explorer,True,True,False
u_007321,ChatGPT,2026-01-20,free,AU,ios,organic_search,treatment,task_triager,True,False,False
u_007322,ChatGPT,2026-02-24,free,US,web,social_media,control,task_triager,True,False,False
u_007323,Gemini,2026-01-07,pro,FR,web,social_media,treatment,casual_explorer,False,False,False
u_007324,Gemini,2026-03-11,free,GB,android,social_media,treatment,task_triager,True,False,False
u_007325,Grok,2026-03-20,pro,NG,web,direct,control,task_triager,True,False,False
u_007326,ChatGPT,2025-12-21,free,DE,web,organic_search,control,task_triager,True,False,False
u_007327,Claude,2026-03-20,free,BR,ios,social_media,control,casual_explorer,False,False,False
u_007328,ChatGPT,2026-03-14,team,US,android,organic_search,treatment,task_triager,True,True,False
u_007329,Grok,2025-12-16,pro,US,web,direct,control,casual_explorer,False,False,False
u_007330,Grok,2025-11-23,pro,CA,android,direct,treatment,task_triager,True,False,False
u_007331,Gemini,2026-01-30,free,US,android,organic_search,treatment,power_user,True,True,True
u_007332,ChatGPT,2026-03-05,pro,BR,web,organic_search,treatment,casual_explorer,True,False,False
u_007333,Gemini,2026-02-16,free,IN,ios,social_media,treatment,casual_explorer,True,False,False
u_007334,Claude,2026-01-09,free,IN,android,direct,control,task_triager,True,True,False
u_007335,Claude,2026-02-24,free,US,web,organic_search,treatment,power_user,True,True,False
u_007336,Claude,2025-11-08,free,US,web,social_media,control,power_user,False,False,False
u_007337,Claude,2026-01-11,free,IN,web,social_media,treatment,casual_explorer,True,False,False
u_007338,Gemini,2025-11-11,free,GB,ios,referral,treatment,casual_explorer,True,True,False
u_007339,Gemini,2026-01-11,free,IN,web,paid_ad,control,task_triager,True,False,False
u_007340,ChatGPT,2025-12-02,free,US,web,app_store,treatment,power_user,True,True,False
u_007341,ChatGPT,2026-01-05,free,BR,web,paid_ad,treatment,casual_explorer,False,False,False
u_007342,Claude,2026-03-13,free,BR,web,paid_ad,control,power_user,True,True,False
u_007343,ChatGPT,2026-01-27,free,DE,web,social_media,treatment,task_triager,False,False,False
u_007344,ChatGPT,2025-11-20,pro,US,ios,direct,treatment,casual_explorer,True,False,False
u_007345,Gemini,2026-01-06,free,IN,android,social_media,control,casual_explorer,True,True,False
u_007346,ChatGPT,2026-03-14,free,BR,android,referral,control,task_triager,False,False,False
u_007347,Gemini,2026-01-15,free,NG,android,organic_search,treatment,casual_explorer,False,False,False
u_007348,ChatGPT,2026-02-19,free,US,android,referral,control,casual_explorer,False,False,False
u_007349,Gemini,2025-12-22,free,GB,web,social_media,control,casual_explorer,True,True,False
u_007350,Gemini,2025-12-10,pro,AU,android,direct,control,power_user,True,True,False
u_007351,ChatGPT,2025-12-26,free,NG,web,organic_search,control,power_user,True,False,False
u_007352,Claude,2026-02-16,free,BR,web,referral,treatment,power_user,True,False,False
u_007353,ChatGPT,2026-01-30,pro,DE,ios,organic_search,treatment,casual_explorer,False,False,False
u_007354,ChatGPT,2025-12-28,free,US,web,direct,control,casual_explorer,True,True,False
u_007355,Claude,2026-03-18,free,IN,web,social_media,treatment,task_triager,True,False,False
u_007356,Claude,2025-11-15,free,GB,android,social_media,control,task_triager,True,False,False
u_007357,Gemini,2026-03-06,free,SG,android,organic_search,control,power_user,False,False,False
u_007358,Claude,2026-01-07,free,AU,ios,referral,treatment,power_user,True,False,False
u_007359,Claude,2026-03-07,pro,DE,ios,organic_search,control,power_user,True,True,True
u_007360,Grok,2025-12-17,free,SG,web,direct,treatment,casual_explorer,False,False,False
u_007361,Gemini,2026-01-08,free,GB,ios,paid_ad,treatment,casual_explorer,True,True,False
u_007362,Gemini,2025-11-28,free,IN,web,paid_ad,treatment,casual_explorer,False,False,False
u_007363,Claude,2026-01-20,free,US,web,organic_search,treatment,power_user,False,False,False
u_007364,ChatGPT,2026-03-22,free,US,ios,social_media,treatment,task_triager,True,True,False
u_007365,Claude,2026-01-12,free,US,web,organic_search,treatment,task_triager,True,False,False
u_007366,ChatGPT,2026-01-26,free,US,ios,direct,control,casual_explorer,True,True,True
u_007367,Claude,2026-02-04,free,US,ios,organic_search,treatment,task_triager,True,False,False
u_007368,ChatGPT,2025-12-26,free,DE,web,social_media,control,task_triager,True,False,False
u_007369,Gemini,2025-12-02,pro,IN,web,paid_ad,treatment,task_triager,True,False,False
u_007370,Grok,2025-11-15,pro,DE,web,organic_search,treatment,casual_explorer,False,False,False
u_007371,Grok,2026-02-28,free,IN,web,direct,treatment,task_triager,True,True,False
u_007372,Grok,2026-03-15,free,DE,android,referral,control,casual_explorer,True,False,False
u_007373,ChatGPT,2025-12-31,free,US,web,paid_ad,control,casual_explorer,True,False,False
u_007374,Claude,2026-03-02,team,BR,web,app_store,treatment,casual_explorer,True,False,False
u_007375,Grok,2026-01-19,free,NG,web,social_media,control,casual_explorer,False,False,False
u_007376,ChatGPT,2026-03-13,free,SG,web,social_media,treatment,casual_explorer,True,False,False
u_007377,Claude,2025-11-22,free,US,ios,referral,treatment,task_triager,True,False,False
u_007378,ChatGPT,2026-03-08,free,US,ios,social_media,control,casual_explorer,True,True,True
u_007379,ChatGPT,2026-01-01,free,BR,web,organic_search,treatment,task_triager,True,False,False
u_007380,ChatGPT,2026-01-15,team,IN,android,organic_search,control,casual_explorer,True,False,False
u_007381,Claude,2026-03-14,free,US,ios,organic_search,control,task_triager,True,False,False
u_007382,ChatGPT,2025-12-22,free,US,web,organic_search,treatment,casual_explorer,False,False,False
u_007383,Gemini,2026-02-17,free,US,android,paid_ad,control,casual_explorer,True,True,False
u_007384,Claude,2025-11-25,free,BR,ios,organic_search,treatment,casual_explorer,True,True,False
u_007385,ChatGPT,2025-11-27,free,IN,web,social_media,control,task_triager,True,False,False
u_007386,Grok,2026-03-27,free,DE,web,referral,treatment,casual_explorer,True,False,False
u_007387,ChatGPT,2026-02-12,free,GB,android,referral,control,task_triager,True,False,False
u_007388,Gemini,2025-12-30,free,IN,android,referral,treatment,task_triager,False,False,False
u_007389,Claude,2025-11-20,free,DE,ios,organic_search,treatment,power_user,True,True,False
u_007390,Gemini,2026-03-31,free,IN,web,referral,treatment,casual_explorer,True,True,False
u_007391,Grok,2025-11-28,free,BR,web,direct,treatment,casual_explorer,False,False,False
u_007392,Claude,2026-01-04,free,IN,android,paid_ad,treatment,power_user,True,True,True
u_007393,ChatGPT,2026-01-09,team,DE,web,social_media,treatment,casual_explorer,True,False,False
u_007394,ChatGPT,2026-01-20,free,CA,web,organic_search,control,casual_explorer,False,False,False
u_007395,ChatGPT,2026-02-20,free,IN,web,organic_search,treatment,casual_explorer,True,False,False
u_007396,Gemini,2025-11-02,free,DE,web,organic_search,control,power_user,True,True,False
u_007397,Gemini,2025-11-06,free,US,web,organic_search,treatment,power_user,True,True,True
u_007398,ChatGPT,2025-11-26,free,FR,android,direct,control,casual_explorer,True,True,False
u_007399,ChatGPT,2026-01-15,free,US,web,referral,control,task_triager,False,False,False
u_007400,ChatGPT,2026-01-10,free,IN,ios,organic_search,control,casual_explorer,True,True,False
u_007401,Claude,2026-03-16,free,CA,ios,social_media,treatment,task_triager,False,False,False
u_007402,Gemini,2026-01-17,free,IN,web,referral,control,casual_explorer,True,True,False
u_007403,ChatGPT,2026-02-07,free,IN,web,social_media,control,power_user,True,False,False
u_007404,Gemini,2026-03-28,free,IN,web,organic_search,control,task_triager,False,False,False
u_007405,ChatGPT,2025-12-14,free,CA,web,organic_search,treatment,power_user,True,True,True
u_007406,ChatGPT,2026-03-12,free,US,web,direct,treatment,task_triager,False,False,False
u_007407,Claude,2026-03-02,free,NG,ios,referral,treatment,power_user,True,False,False
u_007408,ChatGPT,2025-11-02,free,US,ios,organic_search,treatment,task_triager,True,False,False
u_007409,ChatGPT,2025-12-01,free,DE,web,social_media,control,casual_explorer,True,True,False
u_007410,Claude,2025-11-25,free,US,web,referral,control,task_triager,True,False,False
u_007411,ChatGPT,2025-12-22,free,US,ios,referral,control,casual_explorer,True,True,True
u_007412,Gemini,2026-02-15,free,US,web,social_media,treatment,task_triager,True,False,False
u_007413,Gemini,2025-11-05,team,IN,web,organic_search,treatment,power_user,True,False,False
u_007414,Gemini,2026-02-28,pro,AU,web,social_media,control,task_triager,False,False,False
u_007415,Gemini,2025-11-23,free,GB,ios,app_store,control,task_triager,True,True,False
u_007416,Grok,2026-02-07,pro,US,ios,social_media,treatment,task_triager,True,False,False
u_007417,ChatGPT,2026-03-06,pro,CA,web,social_media,control,power_user,True,True,False
u_007418,Gemini,2026-03-08,pro,US,android,organic_search,treatment,task_triager,False,False,False
u_007419,ChatGPT,2026-02-20,free,DE,web,paid_ad,control,power_user,True,True,False
u_007420,Gemini,2025-11-25,pro,IN,ios,paid_ad,control,casual_explorer,False,False,False
u_007421,Claude,2026-03-21,free,IN,web,referral,control,power_user,False,False,False
u_007422,Grok,2026-02-02,free,US,web,referral,control,casual_explorer,True,False,False
u_007423,Gemini,2025-12-18,free,US,web,referral,treatment,task_triager,True,False,False
u_007424,Grok,2026-02-20,free,CA,web,direct,control,casual_explorer,True,True,False
u_007425,Claude,2026-03-20,free,DE,android,organic_search,treatment,task_triager,True,False,False
u_007426,ChatGPT,2025-12-20,free,GB,web,social_media,control,casual_explorer,False,False,False
u_007427,ChatGPT,2025-12-19,pro,AU,web,referral,treatment,casual_explorer,True,False,False
u_007428,ChatGPT,2025-12-24,free,IN,ios,paid_ad,treatment,casual_explorer,True,False,False
u_007429,Claude,2025-12-22,free,US,android,referral,control,casual_explorer,True,False,False
u_007430,Claude,2025-12-17,team,FR,web,organic_search,control,casual_explorer,True,False,False
u_007431,ChatGPT,2026-01-17,free,IN,ios,organic_search,control,power_user,True,True,False
u_007432,Gemini,2026-01-23,free,DE,android,organic_search,treatment,task_triager,True,False,False
u_007433,ChatGPT,2026-02-24,free,IN,ios,organic_search,control,casual_explorer,False,False,False
u_007434,ChatGPT,2026-03-18,free,FR,web,social_media,treatment,task_triager,True,False,False
u_007435,Claude,2026-02-17,free,SG,ios,social_media,treatment,casual_explorer,True,False,False
u_007436,Grok,2025-12-17,pro,GB,web,organic_search,control,casual_explorer,True,False,False
u_007437,ChatGPT,2026-01-30,free,DE,web,paid_ad,control,casual_explorer,True,False,False
u_007438,Claude,2026-01-05,free,IN,web,social_media,treatment,power_user,True,True,True
u_007439,Gemini,2026-03-19,free,DE,web,social_media,control,task_triager,False,False,False
u_007440,Grok,2026-03-25,free,IN,web,referral,treatment,task_triager,False,False,False
u_007441,Gemini,2025-12-01,pro,DE,web,organic_search,treatment,casual_explorer,False,False,False
u_007442,Gemini,2026-01-30,free,FR,ios,direct,control,casual_explorer,True,True,False
u_007443,Claude,2026-01-14,free,CA,web,organic_search,control,task_triager,True,False,False
u_007444,ChatGPT,2026-01-01,free,FR,web,organic_search,control,power_user,True,False,False
u_007445,Claude,2026-03-09,free,US,web,organic_search,treatment,casual_explorer,True,False,False
u_007446,ChatGPT,2026-02-25,free,IN,web,organic_search,control,power_user,True,True,False
u_007447,Gemini,2026-01-09,free,IN,web,direct,treatment,power_user,True,True,False
u_007448,ChatGPT,2025-11-01,free,US,web,social_media,control,task_triager,False,False,False
u_007449,Grok,2025-12-30,free,US,web,organic_search,control,casual_explorer,True,False,False
u_007450,ChatGPT,2025-12-04,pro,BR,ios,paid_ad,control,casual_explorer,False,False,False
u_007451,Gemini,2026-01-20,free,DE,web,organic_search,treatment,task_triager,True,False,False
u_007452,ChatGPT,2026-02-05,pro,US,ios,direct,treatment,casual_explorer,True,False,False
u_007453,Claude,2025-11-26,pro,BR,web,social_media,control,task_triager,True,True,False
u_007454,ChatGPT,2026-02-04,pro,CA,web,organic_search,treatment,power_user,True,True,False
u_007455,ChatGPT,2026-03-15,free,FR,web,referral,control,casual_explorer,False,False,False
u_007456,ChatGPT,2026-03-04,free,IN,android,social_media,control,power_user,True,True,False
u_007457,ChatGPT,2025-12-17,free,GB,android,organic_search,treatment,casual_explorer,True,False,False
u_007458,Gemini,2026-03-04,free,IN,android,paid_ad,treatment,casual_explorer,False,False,False
u_007459,ChatGPT,2025-12-23,free,IN,ios,social_media,control,task_triager,True,True,False
u_007460,Gemini,2025-11-25,free,GB,web,social_media,treatment,casual_explorer,True,True,False
u_007461,ChatGPT,2026-03-22,free,NG,ios,paid_ad,treatment,task_triager,False,False,False
u_007462,ChatGPT,2025-12-26,free,AU,web,referral,treatment,task_triager,True,False,False
u_007463,ChatGPT,2026-03-13,free,IN,ios,referral,treatment,casual_explorer,True,False,False
u_007464,Claude,2026-03-15,free,IN,ios,direct,control,power_user,True,True,False
u_007465,Gemini,2025-12-21,free,US,web,referral,control,task_triager,True,True,False
u_007466,Gemini,2025-12-01,pro,US,web,organic_search,treatment,casual_explorer,True,False,False
u_007467,Claude,2025-12-08,free,US,web,social_media,control,power_user,True,True,False
u_007468,ChatGPT,2025-11-14,free,US,web,paid_ad,treatment,casual_explorer,True,False,False
u_007469,ChatGPT,2026-03-18,free,US,web,social_media,treatment,casual_explorer,True,False,False
u_007470,Gemini,2026-03-27,free,IN,web,social_media,control,casual_explorer,False,False,False
u_007471,Claude,2026-02-23,free,US,web,social_media,control,task_triager,True,True,False
u_007472,Claude,2025-12-31,free,BR,web,referral,treatment,casual_explorer,False,False,False
u_007473,Claude,2026-03-09,pro,IN,web,organic_search,control,casual_explorer,False,False,False
u_007474,ChatGPT,2026-03-07,free,IN,web,direct,treatment,casual_explorer,True,True,False
u_007475,ChatGPT,2026-02-14,free,IN,web,social_media,treatment,task_triager,True,False,False
u_007476,ChatGPT,2026-01-06,free,US,web,organic_search,treatment,power_user,True,False,False
u_007477,Gemini,2025-12-26,free,US,ios,organic_search,treatment,casual_explorer,True,True,False
u_007478,Claude,2025-11-08,free,IN,ios,direct,control,casual_explorer,True,False,False
u_007479,ChatGPT,2025-11-04,free,AU,web,paid_ad,treatment,power_user,True,True,False
u_007480,Gemini,2026-02-17,pro,US,web,referral,treatment,casual_explorer,True,False,False
u_007481,Claude,2025-11-01,free,GB,android,organic_search,treatment,power_user,False,False,False
u_007482,ChatGPT,2026-03-27,free,BR,ios,social_media,treatment,power_user,False,False,False
u_007483,Claude,2026-03-19,free,SG,web,paid_ad,treatment,casual_explorer,True,True,False
u_007484,Claude,2025-12-08,free,IN,ios,organic_search,treatment,task_triager,True,False,False
u_007485,ChatGPT,2026-01-14,free,AU,web,organic_search,control,power_user,True,True,False
u_007486,Claude,2026-02-02,free,CA,android,social_media,treatment,task_triager,True,False,False
u_007487,ChatGPT,2026-03-16,free,DE,web,organic_search,control,casual_explorer,True,False,False
u_007488,Grok,2026-01-04,team,US,web,referral,treatment,task_triager,True,False,False
u_007489,Gemini,2025-11-12,team,CA,web,direct,treatment,task_triager,True,False,False
u_007490,ChatGPT,2025-11-26,free,IN,android,social_media,treatment,power_user,True,True,False
u_007491,Claude,2025-12-15,pro,IN,ios,referral,control,casual_explorer,True,True,False
u_007492,ChatGPT,2026-02-15,team,US,web,organic_search,control,casual_explorer,True,False,False
u_007493,Grok,2025-11-02,team,IN,ios,direct,treatment,task_triager,True,False,False
u_007494,ChatGPT,2025-11-07,team,SG,ios,organic_search,control,task_triager,True,False,False
u_007495,ChatGPT,2026-01-06,pro,US,web,organic_search,control,casual_explorer,False,False,False
u_007496,Gemini,2025-11-09,pro,US,web,organic_search,control,task_triager,False,False,False
u_007497,Gemini,2025-12-17,free,BR,ios,social_media,control,casual_explorer,True,True,False
u_007498,ChatGPT,2026-01-18,free,IN,ios,app_store,control,casual_explorer,True,False,False
u_007499,Grok,2025-11-02,free,DE,web,paid_ad,treatment,casual_explorer,False,False,False
u_007500,ChatGPT,2025-12-19,pro,US,ios,organic_search,treatment,power_user,True,True,False
u_007501,ChatGPT,2025-12-25,free,BR,web,direct,treatment,casual_explorer,True,False,False
u_007502,ChatGPT,2026-01-02,free,CA,web,paid_ad,treatment,task_triager,True,False,False
u_007503,ChatGPT,2026-03-31,free,BR,android,referral,control,power_user,True,True,False
u_007504,ChatGPT,2026-02-28,pro,US,android,app_store,control,task_triager,True,False,False
u_007505,Claude,2026-01-20,pro,US,ios,social_media,control,power_user,True,False,False
u_007506,ChatGPT,2026-01-30,free,US,ios,paid_ad,control,task_triager,True,False,False
u_007507,Claude,2026-02-11,free,US,web,organic_search,treatment,casual_explorer,True,False,False
u_007508,ChatGPT,2026-02-17,free,AU,ios,organic_search,control,power_user,False,False,False
u_007509,Claude,2026-03-30,free,US,web,organic_search,control,casual_explorer,False,False,False
u_007510,Gemini,2025-12-09,free,IN,android,organic_search,treatment,task_triager,True,True,False
u_007511,ChatGPT,2026-03-18,free,IN,web,paid_ad,control,task_triager,False,False,False
u_007512,ChatGPT,2026-03-17,free,NG,web,referral,treatment,casual_explorer,True,False,False
u_007513,Gemini,2026-02-18,pro,US,ios,paid_ad,treatment,casual_explorer,True,True,False
u_007514,Claude,2025-12-10,team,BR,web,social_media,control,task_triager,True,True,False
u_007515,Gemini,2025-12-24,free,US,android,paid_ad,treatment,casual_explorer,True,False,False
u_007516,ChatGPT,2026-03-01,pro,BR,web,referral,control,task_triager,True,False,False
u_007517,Grok,2026-03-16,free,FR,web,organic_search,treatment,task_triager,True,False,False
u_007518,ChatGPT,2026-02-23,free,BR,android,direct,control,casual_explorer,True,True,False
u_007519,Gemini,2026-01-05,free,US,ios,social_media,treatment,power_user,True,True,True
u_007520,Grok,2026-03-12,free,US,ios,referral,treatment,task_triager,True,False,False
u_007521,Claude,2026-02-19,free,GB,web,social_media,treatment,power_user,True,False,False
u_007522,ChatGPT,2026-01-25,pro,NG,web,direct,treatment,casual_explorer,True,False,False
u_007523,Grok,2026-01-09,free,US,web,social_media,control,casual_explorer,True,True,False
u_007524,ChatGPT,2026-03-01,free,US,web,organic_search,treatment,task_triager,True,False,False
u_007525,ChatGPT,2025-11-16,free,GB,web,paid_ad,control,casual_explorer,True,False,False
u_007526,Gemini,2025-11-10,free,CA,web,organic_search,control,task_triager,True,False,False
u_007527,ChatGPT,2025-12-18,free,US,ios,organic_search,treatment,power_user,True,False,False
u_007528,ChatGPT,2025-11-30,free,NG,ios,organic_search,treatment,casual_explorer,True,True,False
u_007529,Gemini,2025-11-05,free,US,ios,referral,treatment,power_user,True,False,False
u_007530,Gemini,2025-11-04,free,GB,web,organic_search,control,casual_explorer,True,False,False
u_007531,ChatGPT,2025-12-08,free,US,web,referral,treatment,casual_explorer,True,True,True
u_007532,Gemini,2026-01-11,free,CA,web,organic_search,treatment,task_triager,True,False,False
u_007533,ChatGPT,2026-01-31,free,US,ios,referral,control,casual_explorer,True,True,False
u_007534,Claude,2026-01-22,free,NG,web,social_media,treatment,task_triager,False,False,False
u_007535,Claude,2025-12-31,free,US,web,organic_search,control,casual_explorer,True,True,True
u_007536,Gemini,2025-12-23,pro,CA,web,organic_search,control,power_user,True,False,False
u_007537,Claude,2026-01-14,free,US,web,paid_ad,control,casual_explorer,False,False,False
u_007538,Gemini,2025-12-05,free,BR,ios,organic_search,control,task_triager,False,False,False
u_007539,Gemini,2026-02-09,free,US,web,referral,control,task_triager,False,False,False
u_007540,ChatGPT,2025-11-09,free,BR,web,organic_search,control,power_user,True,False,False
u_007541,Gemini,2025-11-27,free,IN,android,direct,control,power_user,False,False,False
u_007542,Gemini,2025-11-16,free,DE,web,organic_search,treatment,casual_explorer,True,False,False
u_007543,Claude,2026-03-12,free,IN,ios,organic_search,control,casual_explorer,False,False,False
u_007544,Grok,2026-02-17,free,US,ios,social_media,treatment,task_triager,True,True,False
u_007545,Gemini,2025-11-25,free,DE,android,direct,control,casual_explorer,False,False,False
u_007546,ChatGPT,2025-12-28,free,CA,ios,referral,treatment,casual_explorer,True,True,False
u_007547,Gemini,2026-01-09,free,US,web,social_media,treatment,task_triager,False,False,False
u_007548,Claude,2025-12-04,team,IN,web,referral,treatment,task_triager,True,True,False
u_007549,ChatGPT,2026-01-02,free,IN,web,paid_ad,treatment,casual_explorer,True,True,False
u_007550,Gemini,2025-12-24,free,FR,ios,social_media,treatment,power_user,True,True,False
u_007551,Claude,2026-01-08,free,IN,web,organic_search,treatment,power_user,True,True,True
u_007552,ChatGPT,2026-01-19,free,US,web,referral,control,casual_explorer,False,False,False
u_007553,Grok,2025-12-14,pro,US,android,organic_search,control,task_triager,False,False,False
u_007554,Claude,2025-12-18,free,FR,android,organic_search,control,casual_explorer,True,False,False
u_007555,Gemini,2026-03-23,free,US,ios,app_store,control,task_triager,True,False,False
u_007556,Gemini,2026-02-02,free,AU,web,app_store,control,casual_explorer,True,True,False
u_007557,Gemini,2025-12-29,free,NG,web,direct,control,casual_explorer,True,False,False
u_007558,ChatGPT,2026-02-27,free,US,web,referral,treatment,power_user,True,False,False
u_007559,ChatGPT,2026-02-18,free,SG,web,direct,treatment,task_triager,True,True,True
u_007560,ChatGPT,2025-11-03,free,SG,android,direct,treatment,task_triager,False,False,False
u_007561,ChatGPT,2026-02-03,free,GB,web,referral,control,casual_explorer,False,False,False
u_007562,Gemini,2025-12-09,pro,US,web,organic_search,control,casual_explorer,True,True,False
u_007563,ChatGPT,2026-03-12,team,NG,web,organic_search,control,task_triager,False,False,False
u_007564,ChatGPT,2026-01-28,free,DE,ios,referral,control,casual_explorer,True,False,False
u_007565,Claude,2026-03-02,free,US,web,organic_search,control,casual_explorer,True,False,False
u_007566,ChatGPT,2025-12-08,free,DE,web,social_media,treatment,casual_explorer,True,False,False
u_007567,ChatGPT,2025-11-18,free,AU,web,app_store,control,casual_explorer,False,False,False
u_007568,ChatGPT,2025-11-08,free,US,web,organic_search,treatment,casual_explorer,True,True,True
u_007569,Gemini,2025-12-07,free,NG,android,organic_search,treatment,casual_explorer,False,False,False
u_007570,Gemini,2026-01-23,free,BR,web,organic_search,control,casual_explorer,True,False,False
u_007571,Grok,2025-11-15,free,US,ios,organic_search,control,casual_explorer,True,True,False
u_007572,Gemini,2026-01-06,free,GB,web,social_media,treatment,casual_explorer,True,True,False
u_007573,ChatGPT,2026-01-01,free,GB,web,social_media,control,task_triager,True,False,False
u_007574,ChatGPT,2026-01-01,free,US,web,organic_search,control,task_triager,True,False,False
u_007575,Claude,2026-03-14,free,FR,android,app_store,control,casual_explorer,True,False,False
u_007576,Grok,2026-01-08,pro,US,ios,organic_search,treatment,power_user,True,False,False
u_007577,Gemini,2026-02-14,free,FR,web,organic_search,treatment,task_triager,True,False,False
u_007578,ChatGPT,2025-11-25,free,US,web,social_media,control,casual_explorer,True,False,False
u_007579,Claude,2025-12-08,free,US,web,organic_search,treatment,casual_explorer,True,False,False
u_007580,ChatGPT,2025-12-28,free,US,android,social_media,treatment,power_user,True,True,True
u_007581,Gemini,2026-03-12,free,SG,android,social_media,treatment,task_triager,True,False,False
u_007582,Grok,2026-03-27,free,IN,web,direct,control,power_user,True,False,False
u_007583,Gemini,2026-03-03,free,US,ios,social_media,control,power_user,True,True,False
u_007584,Grok,2026-01-10,free,US,ios,organic_search,treatment,casual_explorer,False,False,False
u_007585,ChatGPT,2026-02-11,pro,NG,android,direct,treatment,task_triager,True,False,False
u_007586,ChatGPT,2026-01-25,free,BR,web,paid_ad,treatment,power_user,True,True,False
u_007587,ChatGPT,2025-11-18,team,US,web,direct,control,casual_explorer,True,False,False
u_007588,Gemini,2025-12-01,pro,BR,android,direct,control,task_triager,True,False,False
u_007589,Claude,2025-12-30,pro,AU,web,social_media,control,casual_explorer,True,True,True
u_007590,Grok,2025-12-16,free,US,ios,organic_search,control,casual_explorer,True,False,False
u_007591,Grok,2026-01-28,free,CA,android,paid_ad,control,task_triager,False,False,False
u_007592,Gemini,2026-01-08,pro,US,android,organic_search,control,casual_explorer,True,False,False
u_007593,Claude,2026-01-05,free,US,web,paid_ad,treatment,casual_explorer,True,True,True
u_007594,ChatGPT,2025-11-08,free,IN,ios,organic_search,treatment,power_user,True,False,False
u_007595,ChatGPT,2025-12-17,free,US,android,paid_ad,control,casual_explorer,False,False,False
u_007596,Grok,2025-11-29,free,US,ios,direct,control,power_user,False,False,False
u_007597,Grok,2026-02-11,free,US,web,social_media,treatment,task_triager,True,False,False
u_007598,Grok,2026-02-23,free,US,web,social_media,treatment,task_triager,True,False,False
u_007599,ChatGPT,2026-02-24,free,DE,web,direct,treatment,task_triager,False,False,False
u_007600,Grok,2025-11-21,pro,IN,web,organic_search,treatment,casual_explorer,False,False,False
u_007601,ChatGPT,2026-01-29,free,US,android,referral,treatment,casual_explorer,False,False,False
u_007602,Claude,2025-12-07,pro,US,android,paid_ad,control,casual_explorer,True,False,False
u_007603,Gemini,2025-12-08,free,IN,android,referral,control,task_triager,True,True,False
u_007604,Grok,2026-02-06,free,US,ios,referral,treatment,casual_explorer,False,False,False
u_007605,Gemini,2025-11-01,team,FR,web,organic_search,treatment,casual_explorer,True,True,True
u_007606,Gemini,2025-11-04,free,DE,android,referral,control,task_triager,True,False,False
u_007607,Grok,2025-11-14,pro,CA,web,referral,control,casual_explorer,False,False,False
u_007608,ChatGPT,2026-02-04,free,US,web,referral,treatment,casual_explorer,False,False,False
u_007609,Grok,2026-03-28,free,US,ios,referral,control,casual_explorer,True,False,False
u_007610,ChatGPT,2025-12-11,free,BR,web,organic_search,treatment,casual_explorer,False,False,False
u_007611,Grok,2026-03-13,free,US,web,app_store,control,casual_explorer,False,False,False
u_007612,Gemini,2026-03-08,free,US,web,paid_ad,control,casual_explorer,True,True,False
u_007613,Claude,2025-11-19,free,US,ios,organic_search,treatment,casual_explorer,True,True,True
u_007614,Claude,2026-02-07,free,IN,android,referral,control,casual_explorer,False,False,False
u_007615,Gemini,2026-02-20,free,IN,web,organic_search,treatment,task_triager,True,False,False
u_007616,Claude,2025-11-27,pro,US,android,organic_search,control,task_triager,True,False,False
u_007617,Claude,2025-11-05,free,AU,android,paid_ad,treatment,power_user,True,True,False
u_007618,Gemini,2025-12-08,pro,NG,web,direct,control,casual_explorer,True,True,True
u_007619,Claude,2026-01-10,free,US,web,social_media,treatment,task_triager,True,False,False
u_007620,Gemini,2026-01-11,free,US,ios,social_media,treatment,power_user,True,False,False
u_007621,Gemini,2025-12-03,free,DE,web,organic_search,control,task_triager,True,True,False
u_007622,Claude,2025-11-17,free,IN,web,organic_search,treatment,power_user,True,False,False
u_007623,ChatGPT,2026-01-30,free,IN,web,organic_search,control,casual_explorer,True,False,False
u_007624,ChatGPT,2026-01-06,pro,GB,web,social_media,treatment,casual_explorer,True,False,False
u_007625,Gemini,2026-02-12,free,CA,android,organic_search,control,power_user,False,False,False
u_007626,ChatGPT,2026-01-23,free,CA,web,organic_search,treatment,task_triager,True,False,False
u_007627,Gemini,2025-12-25,free,US,android,referral,treatment,task_triager,True,False,False
